id,Viti,Kategoria_Ekonomike,Drejtoria,Shuma,tremujori
1284,2016,20 - Subvencione dhe Transfere,Shërbimet Sociale,49394,4
1285,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,55109,3
1286,2016,11 - Paga dhe Mëditje,Administrata dhe Personeli,63199,1
1287,2016,132 - Shpenzimet Komunale,Administrata dhe Personeli,17414,4
1288,2016,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,84623,4
1289,2016,132 - Shpenzimet Komunale,Administrata e Arsimit,88678,1
1290,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,45702,4
1291,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,4047,1
1292,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),26766,4
1293,2016,11 - Paga dhe Mëditje,Administrata e Arsimit,82075,1
1294,2016,11 - Paga dhe Mëditje,Kultura,79516,3
1295,2016,11 - Paga dhe Mëditje,Administrata e Arsimit,22535,2
1296,2016,20 - Subvencione dhe Transfere,Kultura,56848,4
1297,2016,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),16872,4
1298,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,31735,2
1299,2016,132 - Shpenzimet Komunale,Infrastruktura Publike,35609,2
1300,2016,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,81571,4
1301,2016,11 - Paga dhe Mëditje,Administrata e Arsimit,40443,3
1302,2016,20 - Subvencione dhe Transfere,Administrata dhe Personeli,28608,1
1303,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,70137,1
1304,2016,132 - Shpenzimet Komunale,Kultura,38408,3
1305,2016,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),5000,3
1306,2016,20 - Subvencione dhe Transfere,Shërbimet Sociale,50750,1
1307,2016,132 - Shpenzimet Komunale,Shërbimet Sociale,64897,1
1308,2016,20 - Subvencione dhe Transfere,Kultura,20135,3
1309,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,59800,3
1310,2016,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,80923,2
1311,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,4320,2
1312,2016,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,15630,3
1313,2016,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),51400,3
1314,2016,20 - Subvencione dhe Transfere,Shërbimet Sociale,72250,2
1315,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,40165,1
1316,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,80210,4
1317,2016,20 - Subvencione dhe Transfere,Shërbimet Sociale,19544,4
1318,2016,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,33326,2
1319,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,87509,4
1320,2016,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,38011,4
1321,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,38229,2
1322,2016,20 - Subvencione dhe Transfere,Shërbimet Sociale,9070,1
1323,2016,30 - Shpenzimet Kapitale,Administrata e Arsimit,18194,4
1324,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),79639,4
1325,2016,20 - Subvencione dhe Transfere,Administrata e Arsimit,11608,3
1326,2016,11 - Paga dhe Mëditje,Administrata e Arsimit,564,1
1327,2016,30 - Shpenzimet Kapitale,Administrata e Arsimit,56380,2
1328,2016,20 - Subvencione dhe Transfere,Kultura,84913,3
1329,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,40808,1
1330,2016,30 - Shpenzimet Kapitale,Kultura,80034,1
1331,2016,132 - Shpenzimet Komunale,Infrastruktura Publike,35121,2
1332,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,53563,4
1333,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,39571,2
1334,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),64529,1
1335,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,57738,1
1336,2016,11 - Paga dhe Mëditje,Administrata dhe Personeli,69228,1
1337,2016,132 - Shpenzimet Komunale,Infrastruktura Publike,18132,1
1338,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,57143,1
1339,2016,132 - Shpenzimet Komunale,Administrata dhe Personeli,6144,2
1340,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,56326,1
1341,2016,30 - Shpenzimet Kapitale,Kultura,30509,4
1342,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,34430,1
1343,2016,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,56887,1
1344,2016,11 - Paga dhe Mëditje,Administrata dhe Personeli,30483,4
1345,2016,132 - Shpenzimet Komunale,Shërbimet Sociale,43574,3
1346,2016,11 - Paga dhe Mëditje,Kultura,7096,3
1347,2016,30 - Shpenzimet Kapitale,Administrata e Arsimit,23555,1
1348,2016,11 - Paga dhe Mëditje,Zyrja për Komunitete dhe Kthim,48751,2
1349,2016,11 - Paga dhe Mëditje,Zyrja për Komunitete dhe Kthim,83857,4
1350,2016,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,45371,3
1351,2016,20 - Subvencione dhe Transfere,Infrastruktura Publike,83061,1
1352,2016,30 - Shpenzimet Kapitale,Administrata e Arsimit,76466,4
1353,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,33107,1
1354,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,25965,4
1355,2016,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,15171,1
1356,2016,20 - Subvencione dhe Transfere,Infrastruktura Publike,20072,3
1357,2016,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,52277,1
1358,2016,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),83924,2
1359,2016,11 - Paga dhe Mëditje,Kultura,9116,1
1360,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),61850,1
1361,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,33746,1
1362,2016,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,13566,4
1363,2016,132 - Shpenzimet Komunale,Administrata e Arsimit,41116,1
1364,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,49175,4
1365,2016,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),24464,3
1366,2016,132 - Shpenzimet Komunale,Infrastruktura Publike,70496,4
1367,2016,30 - Shpenzimet Kapitale,Kultura,76932,4
1368,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,8057,3
1369,2016,132 - Shpenzimet Komunale,Kultura,10809,2
1370,2016,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,75853,4
1371,2016,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,63648,1
1372,2016,20 - Subvencione dhe Transfere,Administrata dhe Personeli,49845,3
1373,2016,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,88450,2
1374,2016,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,65417,3
1375,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,63496,4
1376,2016,132 - Shpenzimet Komunale,Administrata dhe Personeli,4756,4
1377,2016,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,41570,4
1378,2016,20 - Subvencione dhe Transfere,Administrata dhe Personeli,4177,2
1379,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,30984,1
1380,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,84460,2
1381,2016,30 - Shpenzimet Kapitale,Kultura,49575,2
1382,2016,132 - Shpenzimet Komunale,Administrata dhe Personeli,73186,1
1383,2016,20 - Subvencione dhe Transfere,Administrata e Arsimit,35741,3
1384,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,18814,1
1385,2016,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,36690,3
1386,2016,20 - Subvencione dhe Transfere,Administrata dhe Personeli,25448,3
1387,2016,132 - Shpenzimet Komunale,Kultura,53335,3
1388,2016,11 - Paga dhe Mëditje,Shërbimet Sociale,33307,2
1389,2016,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,63794,1
1390,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,69700,4
1391,2016,132 - Shpenzimet Komunale,Administrata dhe Personeli,42666,3
1392,2016,11 - Paga dhe Mëditje,Administrata dhe Personeli,20641,3
1393,2016,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),38936,2
1394,2016,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),82269,3
1395,2016,11 - Paga dhe Mëditje,Zyrja për Komunitete dhe Kthim,27293,3
1396,2016,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),32300,4
1397,2016,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,27868,2
1398,2016,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,28216,2
1399,2016,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,61207,4
1400,2016,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,59631,4
1401,2016,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),47883,2
1402,2016,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,32883,1
1403,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,22193,1
1404,2016,20 - Subvencione dhe Transfere,Shërbimet Sociale,37510,4
1405,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),84762,1
1406,2016,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,57207,2
1407,2016,30 - Shpenzimet Kapitale,Administrata e Arsimit,27304,2
1408,2016,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,62226,3
1409,2016,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,72698,4
1410,2016,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,25700,3
1411,2016,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,56362,4
1412,2016,11 - Paga dhe Mëditje,Administrata e Arsimit,63332,2
1413,2016,20 - Subvencione dhe Transfere,Kultura,39282,4
1414,2016,11 - Paga dhe Mëditje,Kultura,24793,1
1415,2016,11 - Paga dhe Mëditje,Zyrja për Komunitete dhe Kthim,33132,4
1416,2016,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),33410,4
1417,2016,132 - Shpenzimet Komunale,Infrastruktura Publike,11784,3
1418,2016,11 - Paga dhe Mëditje,Kultura,51384,4
1419,2016,20 - Subvencione dhe Transfere,Kultura,77644,3
1420,2016,20 - Subvencione dhe Transfere,Administrata e Arsimit,34842,4
1421,2016,132 - Shpenzimet Komunale,Shërbimet Sociale,11473,3
1422,2016,20 - Subvencione dhe Transfere,Administrata dhe Personeli,77494,4
1423,2016,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,54604,2
1424,2016,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,23971,3
1425,2016,20 - Subvencione dhe Transfere,Administrata dhe Personeli,59186,3
1426,2016,132 - Shpenzimet Komunale,Kultura,89268,4
1427,2016,132 - Shpenzimet Komunale,Administrata dhe Personeli,85600,4
1428,2016,132 - Shpenzimet Komunale,Shërbimet Sociale,54317,1
1429,2016,132 - Shpenzimet Komunale,Administrata dhe Personeli,7418,4
1430,2016,20 - Subvencione dhe Transfere,Administrata e Arsimit,78622,4
1431,2016,30 - Shpenzimet Kapitale,Kultura,69933,1
1432,2016,30 - Shpenzimet Kapitale,Kultura,55033,2
1433,2016,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,31141,3
1434,2016,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),32475,4
1435,2016,30 - Shpenzimet Kapitale,Kultura,70568,3
1436,2016,11 - Paga dhe Mëditje,Administrata e Arsimit,22085,3
1437,2016,132 - Shpenzimet Komunale,Shërbimet Sociale,58305,4
1438,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),11459,3
1439,2016,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,27569,4
1440,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,9699,3
1441,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,80032,4
1442,2016,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,26866,3
1443,2016,20 - Subvencione dhe Transfere,Administrata dhe Personeli,71272,2
1444,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,30307,2
1445,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,42974,1
1446,2016,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,26914,1
1447,2016,132 - Shpenzimet Komunale,Infrastruktura Publike,83652,3
1448,2016,30 - Shpenzimet Kapitale,Administrata e Arsimit,33783,1
1449,2016,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,50847,2
1450,2016,132 - Shpenzimet Komunale,Administrata e Arsimit,30659,3
1451,2016,30 - Shpenzimet Kapitale,Administrata e Arsimit,29014,1
1452,2016,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),55758,3
1453,2016,132 - Shpenzimet Komunale,Shërbimet Sociale,26183,3
1454,2016,20 - Subvencione dhe Transfere,Infrastruktura Publike,47561,3
1455,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),28280,4
1456,2016,132 - Shpenzimet Komunale,Administrata dhe Personeli,14712,3
1457,2016,11 - Paga dhe Mëditje,Administrata dhe Personeli,50366,4
1458,2016,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),34852,2
1459,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,40375,4
1460,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,413,4
1461,2016,30 - Shpenzimet Kapitale,Kultura,69985,4
1462,2016,11 - Paga dhe Mëditje,Shërbimet Sociale,60638,2
1463,2016,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),80439,3
1464,2016,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,26436,4
1465,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),49147,2
1466,2016,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,30722,4
1467,2016,20 - Subvencione dhe Transfere,Shërbimet Sociale,56026,4
1468,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,13850,2
1469,2016,132 - Shpenzimet Komunale,Administrata e Arsimit,63832,4
1470,2016,11 - Paga dhe Mëditje,Administrata dhe Personeli,10697,4
1471,2016,132 - Shpenzimet Komunale,Administrata e Arsimit,74258,1
1472,2016,30 - Shpenzimet Kapitale,Administrata e Arsimit,24025,4
1473,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,70224,1
1474,2016,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,56837,3
1475,2016,132 - Shpenzimet Komunale,Administrata e Arsimit,3129,2
1476,2016,132 - Shpenzimet Komunale,Infrastruktura Publike,9305,3
1477,2016,30 - Shpenzimet Kapitale,Zyrja për Komunitete dhe Kthim,18189,1
1478,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,73422,3
1479,2016,132 - Shpenzimet Komunale,Kultura,76675,3
1480,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),66805,3
1481,2016,132 - Shpenzimet Komunale,Infrastruktura Publike,42032,3
1482,2016,20 - Subvencione dhe Transfere,Infrastruktura Publike,60078,1
1483,2016,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,19173,3
1484,2016,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,10353,2
1485,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,85379,1
1486,2016,20 - Subvencione dhe Transfere,Kultura,44786,3
1487,2016,132 - Shpenzimet Komunale,Shërbimet Sociale,74294,4
1488,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,35736,2
1489,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,15448,4
1490,2016,11 - Paga dhe Mëditje,Administrata dhe Personeli,18011,2
1491,2016,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,26581,1
1492,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,47639,3
1493,2016,132 - Shpenzimet Komunale,Kultura,69280,3
1494,2016,132 - Shpenzimet Komunale,Administrata e Arsimit,60634,3
1495,2016,30 - Shpenzimet Kapitale,Administrata e Arsimit,65386,4
1496,2016,20 - Subvencione dhe Transfere,Administrata e Arsimit,75389,4
1497,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,79883,3
1498,2016,11 - Paga dhe Mëditje,Administrata dhe Personeli,2222,4
1499,2016,132 - Shpenzimet Komunale,Administrata dhe Personeli,7224,3
1500,2016,132 - Shpenzimet Komunale,Shërbimet Sociale,29370,4
1501,2016,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,32409,4
1502,2016,20 - Subvencione dhe Transfere,Administrata dhe Personeli,33913,2
1503,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,48000,4
1504,2016,11 - Paga dhe Mëditje,Zyrja për Komunitete dhe Kthim,65421,4
1505,2016,132 - Shpenzimet Komunale,Shërbimet Sociale,68414,3
1506,2016,11 - Paga dhe Mëditje,Shërbimet Sociale,68236,4
1507,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,35909,3
1508,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,72062,2
1509,2016,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,79380,3
1510,2016,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),54540,1
1511,2016,132 - Shpenzimet Komunale,Administrata dhe Personeli,61912,2
1512,2016,20 - Subvencione dhe Transfere,Shërbimet Sociale,80250,3
1513,2016,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,17037,4
1514,2016,11 - Paga dhe Mëditje,Administrata e Arsimit,22532,4
1515,2016,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,26692,2
1516,2016,132 - Shpenzimet Komunale,Kultura,53352,3
1517,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,31133,2
1518,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),61359,2
1519,2016,20 - Subvencione dhe Transfere,Administrata e Arsimit,69797,1
1520,2016,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,53920,1
1521,2016,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),89532,3
1522,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,1598,3
1523,2016,132 - Shpenzimet Komunale,Kultura,64927,1
1524,2016,132 - Shpenzimet Komunale,Kultura,1191,4
1525,2016,11 - Paga dhe Mëditje,Arsimi Parafillor (Qerdhet),17298,3
1526,2016,132 - Shpenzimet Komunale,Kultura,54573,1
1527,2016,132 - Shpenzimet Komunale,Kultura,31181,1
1528,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,9558,2
1529,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,4102,3
1530,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,49554,3
1531,2016,30 - Shpenzimet Kapitale,Shërbimet e Shëndetësisë Primare,86895,1
1532,2016,11 - Paga dhe Mëditje,Shërbimet Sociale,68777,1
1533,2016,132 - Shpenzimet Komunale,Kultura,86362,4
1534,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,61480,4
1535,2016,132 - Shpenzimet Komunale,Administrata e Arsimit,67580,4
1536,2016,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),9502,3
1537,2016,132 - Shpenzimet Komunale,Shërbimet Sociale,39509,3
1538,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,24117,4
1539,2016,30 - Shpenzimet Kapitale,Administrata dhe Personeli,58601,1
1540,2016,132 - Shpenzimet Komunale,Kultura,82807,3
1541,2016,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),85247,3
1542,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,881,1
1543,2016,30 - Shpenzimet Kapitale,Kultura,8574,4
1544,2016,20 - Subvencione dhe Transfere,Administrata e Arsimit,74541,4
1545,2016,132 - Shpenzimet Komunale,Administrata dhe Personeli,64586,4
1546,2016,132 - Shpenzimet Komunale,Administrata dhe Personeli,84788,3
1547,2016,132 - Shpenzimet Komunale,Shërbimet Sociale,24165,1
1548,2016,132 - Shpenzimet Komunale,Zyrja për Komunitete dhe Kthim,46715,3
1549,2016,132 - Shpenzimet Komunale,Kultura,80354,4
1550,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,63802,3
1551,2016,11 - Paga dhe Mëditje,Kultura,16567,2
1552,2016,11 - Paga dhe Mëditje,Administrata e Arsimit,27410,3
1553,2016,20 - Subvencione dhe Transfere,Kultura,55570,1
1554,2016,11 - Paga dhe Mëditje,Administrata dhe Personeli,79733,3
1555,2016,20 - Subvencione dhe Transfere,Shërbimet e Shëndetësisë Primare,25966,1
1556,2016,132 - Shpenzimet Komunale,Administrata e Arsimit,74575,2
1557,2016,30 - Shpenzimet Kapitale,Arsimi Parafillor (Qerdhet),9187,4
1558,2016,11 - Paga dhe Mëditje,Kultura,53623,3
1559,2016,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),74771,1
1560,2016,11 - Paga dhe Mëditje,Shërbimet Sociale,65273,3
1561,2016,20 - Subvencione dhe Transfere,Kultura,66083,4
1562,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,34867,3
1563,2016,30 - Shpenzimet Kapitale,Shërbimet Sociale,55300,2
1564,2016,11 - Paga dhe Mëditje,Administrata e Arsimit,20296,1
1565,2016,20 - Subvencione dhe Transfere,Zyrja për Komunitete dhe Kthim,427,2
1566,2016,132 - Shpenzimet Komunale,Arsimi Parafillor (Qerdhet),35681,3
1567,2016,132 - Shpenzimet Komunale,Shërbimet Sociale,80445,3
1568,2016,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),87910,3
1569,2016,11 - Paga dhe Mëditje,Kultura,84725,1
1570,2016,11 - Paga dhe Mëditje,Infrastruktura Publike,30257,4
1571,2016,20 - Subvencione dhe Transfere,Kultura,80207,2
1572,2016,11 - Paga dhe Mëditje,Administrata dhe Personeli,19986,4
1573,2016,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),75735,1
1574,2016,11 - Paga dhe Mëditje,Shërbimet e Shëndetësisë Primare,7696,1
1575,2016,11 - Paga dhe Mëditje,Shërbimet Sociale,57709,3
1576,2016,132 - Shpenzimet Komunale,Shërbimet e Shëndetësisë Primare,54378,1
1577,2016,30 - Shpenzimet Kapitale,Infrastruktura Publike,88982,4
1578,2016,20 - Subvencione dhe Transfere,Arsimi Parafillor (Qerdhet),10332,2
1579,2016,20 - Subvencione dhe Transfere,Administrata dhe Personeli,8657,4
